,Tarih,Açılış,Yüksek,Düşük,Kapanış,Adj Kapanış,Hacim,Haftanın Günü,Ay,Ay Başı,Ay Sonu,H-L
1117,2002-04-17,12220.299805,12367.599609,12052.5,12263.299805,12263.299805,126953900.0,5,0,0,0,1
1118,2002-04-18,12263.299805,12343.5,11904.700195,12010.099609,12010.099609,123297200.0,3,0,0,0,1
1119,2002-04-19,12010.099609,12037.400391,11695.5,11970.900391,11970.900391,91044200.0,0,0,0,0,1
1120,2002-04-22,11970.900391,11970.900391,11659.200195,11759.700195,11759.700195,46140800.0,1,0,0,0,1
1121,2002-04-23,,,,,,,4,0,0,0,0
1122,2002-04-24,11759.700195,11837.5,11451.0,11775.099609,11775.099609,73044000.0,5,0,0,0,1
1123,2002-04-25,11775.099609,11873.900391,11625.299805,11800.5,11800.5,65945200.0,3,0,0,0,1
1124,2002-04-26,11800.5,12050.299805,11699.599609,12041.200195,12041.200195,83683100.0,0,0,0,0,1
1125,2002-04-29,12041.200195,12041.200195,11517.5,11657.299805,11657.299805,84435300.0,1,0,0,0,1
1126,2002-04-30,11657.299805,11734.200195,11347.200195,11441.5,11441.5,73431900.0,4,0,0,1,1
1127,2002-05-01,11441.5,11590.700195,11300.700195,11479.700195,11479.700195,49140600.0,5,8,1,0,1
1128,2002-05-02,11479.700195,11623.099609,11207.5,11321.900391,11321.900391,57550300.0,3,8,0,0,1
1129,2002-05-03,11321.900391,11469.0,11253.599609,11469.0,11469.0,46003600.0,0,8,0,0,0
1130,2002-05-06,11469.0,11469.0,11206.400391,11447.299805,11447.299805,47390500.0,1,8,0,0,1
1131,2002-05-07,11447.299805,11655.400391,11315.5,11655.400391,11655.400391,85277700.0,4,8,0,0,0
1132,2002-05-08,11655.400391,12117.200195,11571.099609,12117.200195,12117.200195,131139300.0,5,8,0,0,0
1133,2002-05-09,12117.200195,12270.5,11825.200195,11944.799805,11944.799805,134764500.0,3,8,0,0,1
1134,2002-05-10,11944.799805,11944.799805,11497.799805,11638.900391,11638.900391,76256900.0,0,8,0,0,1
1135,2002-05-13,11638.900391,11669.700195,11441.0,11669.200195,11669.200195,52505800.0,1,8,0,0,1
1136,2002-05-14,11669.200195,11695.200195,11387.400391,11613.900391,11613.900391,67361700.0,4,8,0,0,1
1137,2002-05-15,11613.900391,11677.5,11320.400391,11402.200195,11402.200195,63477900.0,5,8,0,0,1
1138,2002-05-16,11402.200195,11500.400391,10949.400391,11219.0,11219.0,91005700.0,3,8,0,0,1
1139,2002-05-17,11219.0,11253.0,10454.700195,10609.900391,10609.900391,114416800.0,0,8,0,0,1
1140,2002-05-20,10609.900391,10799.0,10461.599609,10761.700195,10761.700195,59463600.0,1,8,0,0,1
1141,2002-05-21,10761.700195,10918.099609,10711.700195,10895.700195,10895.700195,62554300.0,4,8,0,0,1
1142,2002-05-22,10895.700195,10972.0,10503.099609,10603.200195,10603.200195,56044100.0,5,8,0,0,1
1143,2002-05-23,10603.200195,10844.799805,10590.700195,10774.200195,10774.200195,46788000.0,3,8,0,0,1
1144,2002-05-24,10774.200195,10919.700195,10726.900391,10894.299805,10894.299805,52568100.0,0,8,0,0,1
1145,2002-05-27,10894.299805,11199.0,10894.299805,11199.0,11199.0,68717600.0,1,8,0,0,0
1146,2002-05-28,11199.0,11218.0,10780.599609,10934.700195,10934.700195,77561600.0,4,8,0,0,1
1147,2002-05-29,10934.700195,10934.700195,10593.299805,10806.5,10806.5,41170500.0,5,8,0,0,1
1148,2002-05-30,10806.5,10845.5,10323.700195,10508.099609,10508.099609,75604700.0,3,8,0,0,1
1149,2002-05-31,10508.099609,10549.0,10132.5,10413.700195,10413.700195,64588100.0,0,8,0,1,1
1150,2002-06-03,10413.700195,10413.700195,10042.0,10316.900391,10316.900391,43541100.0,1,6,0,0,1
1151,2002-06-04,10316.900391,10387.0,10119.400391,10387.0,10387.0,49739600.0,4,6,0,0,0
1152,2002-06-05,10387.0,10449.599609,10295.200195,10383.400391,10383.400391,37018200.0,5,6,0,0,1
1153,2002-06-06,10383.400391,10610.599609,10374.0,10488.200195,10488.200195,76622200.0,3,6,0,0,1
1154,2002-06-07,10488.200195,10519.200195,10046.400391,10151.0,10151.0,72672200.0,0,6,0,0,1
1155,2002-06-10,10151.0,10151.0,9769.400391,9866.5,9866.5,49079600.0,1,6,0,0,1
1156,2002-06-11,9866.5,9951.799805,9524.900391,9721.400391,9721.400391,70763200.0,4,6,0,0,1
1157,2002-06-12,9721.400391,9793.900391,9491.299805,9704.099609,9704.099609,54572700.0,5,6,0,0,1
1158,2002-06-13,9704.099609,10084.799805,9673.799805,9774.400391,9774.400391,97870300.0,3,6,0,0,1
1159,2002-06-14,9774.400391,9787.900391,9339.599609,9464.5,9464.5,65120500.0,0,6,0,0,1
1160,2002-06-17,9464.5,9464.5,9158.599609,9230.700195,9230.700195,53875200.0,1,6,0,0,1
1161,2002-06-18,9230.700195,9575.200195,9189.5,9575.200195,9575.200195,68817600.0,4,6,0,0,0
1162,2002-06-19,9575.200195,9575.200195,9066.200195,9378.400391,9378.400391,93561800.0,5,6,0,0,1
1163,2002-06-20,9378.400391,9606.0,9121.5,9179.400391,9179.400391,100854200.0,3,6,0,0,1
1164,2002-06-21,9179.400391,9220.5,8997.200195,9220.5,9220.5,48339500.0,0,6,0,0,0
1165,2002-06-24,9220.5,9241.5,8887.400391,8984.599609,8984.599609,51087100.0,1,6,0,0,1
1166,2002-06-25,8984.599609,9126.5,8897.0,9094.799805,9094.799805,65014700.0,4,6,0,0,1
1167,2002-06-26,9094.799805,9094.799805,8535.900391,8627.400391,8627.400391,49845500.0,5,6,0,0,1
1168,2002-06-27,8627.400391,9062.599609,8597.900391,9009.200195,9009.200195,155963600.0,3,6,0,0,1
1169,2002-06-28,9009.200195,9420.900391,9009.200195,9379.900391,9379.900391,176266800.0,0,6,0,0,1
1170,2002-07-01,9379.900391,9616.5,9368.5,9565.0,9565.0,110718400.0,1,5,1,0,1
1171,2002-07-02,9565.0,9565.0,9048.700195,9135.0,9135.0,73794000.0,4,5,0,0,1
1172,2002-07-03,9135.0,9141.400391,8514.0,9008.400391,9008.400391,150484000.0,5,5,0,0,1
1173,2002-07-04,9008.400391,9147.599609,8991.5,9060.0,9060.0,76367200.0,3,5,0,0,1
1174,2002-07-05,9060.0,9452.099609,8799.5,9351.200195,9351.200195,125096500.0,0,5,0,0,1
1175,2002-07-08,9351.200195,9351.200195,8709.5,8912.200195,8912.200195,97796000.0,1,5,0,0,1
1176,2002-07-09,8912.200195,8983.0,8542.0,8747.900391,8747.900391,111319200.0,4,5,0,0,1
1177,2002-07-10,8747.900391,8972.700195,8726.299805,8916.5,8916.5,86067600.0,5,5,0,0,1
1178,2002-07-11,8916.5,9199.799805,8824.799805,8990.200195,8990.200195,170179600.0,3,5,0,0,1
1179,2002-07-12,8990.200195,9499.400391,8984.5,9499.400391,9499.400391,184754600.0,0,5,0,0,0
1180,2002-07-15,9499.400391,9500.400391,9240.599609,9396.700195,9396.700195,139676300.0,1,5,0,0,1
1181,2002-07-16,9396.700195,9657.700195,9355.400391,9555.700195,9555.700195,122062800.0,4,5,0,0,1
1182,2002-07-17,9555.700195,10530.700195,9555.700195,10523.700195,10523.700195,312033000.0,5,5,0,0,1
1183,2002-07-18,10523.700195,10803.599609,10353.5,10552.299805,10552.299805,282787600.0,3,5,0,0,1
1184,2002-07-19,10552.299805,10638.099609,10302.700195,10473.0,10473.0,211416200.0,0,5,0,0,1
1185,2002-07-22,10473.0,10473.0,10013.099609,10116.5,10116.5,106862900.0,1,5,0,0,1
1186,2002-07-23,10116.5,10385.400391,9913.299805,10133.5,10133.5,134860700.0,4,5,0,0,1
1187,2002-07-24,10133.5,10156.799805,9634.5,9715.0,9715.0,124699300.0,5,5,0,0,1
1188,2002-07-25,9715.0,10095.099609,9688.700195,9753.799805,9753.799805,120951200.0,3,5,0,0,1
1189,2002-07-26,9753.799805,10069.099609,9687.400391,10069.099609,10069.099609,115250000.0,0,5,0,0,0
1190,2002-07-29,10069.099609,10193.799805,9882.700195,10179.799805,10179.799805,118325500.0,1,5,0,0,1
1191,2002-07-30,10179.799805,10464.400391,10179.799805,10344.200195,10344.200195,184329500.0,4,5,0,0,1
1192,2002-07-31,10344.200195,10344.200195,10047.900391,10236.5,10236.5,111548200.0,5,5,0,1,1
1193,2002-08-01,10236.5,10582.0,10236.5,10582.0,10582.0,0.0,3,1,1,0,0
1194,2002-08-02,10582.0,10980.799805,10582.0,10781.599609,10781.599609,301032000.0,0,1,0,0,1
1195,2002-08-05,10781.599609,10987.799805,10536.099609,10639.5,10639.5,193372800.0,1,1,0,0,1
1196,2002-08-06,10639.5,10639.5,10336.799805,10599.400391,10599.400391,119952200.0,4,1,0,0,1
1197,2002-08-07,10599.400391,10741.700195,10436.900391,10522.700195,10522.700195,133311300.0,5,1,0,0,1
1198,2002-08-08,10522.700195,10660.200195,10479.900391,10595.200195,10595.200195,137916900.0,3,1,0,0,1
1199,2002-08-09,10595.200195,10653.700195,10325.900391,10415.599609,10415.599609,94211200.0,0,1,0,0,1
1200,2002-08-12,10415.599609,10415.599609,10116.400391,10188.599609,10188.599609,82897800.0,1,1,0,0,1
1201,2002-08-13,10188.599609,10277.599609,10086.799805,10251.700195,10251.700195,72776200.0,4,1,0,0,1
1202,2002-08-14,10251.700195,10251.700195,9964.900391,10038.5,10038.5,92182000.0,5,1,0,0,1
1203,2002-08-15,10038.5,10177.099609,9500.200195,9674.799805,9674.799805,137350400.0,3,1,0,0,1
1204,2002-08-16,9674.799805,9943.5,9674.799805,9921.799805,9921.799805,100382300.0,0,1,0,0,1
1205,2002-08-19,9921.799805,9921.799805,9687.299805,9829.599609,9829.599609,80382500.0,1,1,0,0,1
1206,2002-08-20,9829.599609,9893.400391,9574.599609,9662.599609,9662.599609,68821400.0,4,1,0,0,1
1207,2002-08-21,9662.599609,9788.5,9517.799805,9630.5,9630.5,95264100.0,5,1,0,0,1
1208,2002-08-22,9630.5,9830.200195,9347.299805,9463.599609,9463.599609,96368100.0,3,1,0,0,1
1209,2002-08-23,9463.599609,9483.099609,9266.900391,9349.799805,9349.799805,82553100.0,0,1,0,0,1
1210,2002-08-26,9349.799805,9364.900391,9127.400391,9364.900391,9364.900391,66288800.0,1,1,0,0,0
1211,2002-08-27,9364.900391,9399.099609,9202.700195,9277.299805,9277.299805,66390600.0,4,1,0,0,1
1212,2002-08-28,9277.299805,9394.599609,9160.299805,9394.599609,9394.599609,72964300.0,5,1,0,0,0
1213,2002-08-29,9394.599609,9613.900391,9299.700195,9547.299805,9547.299805,114317600.0,3,1,0,0,1
1214,2002-08-30,,,,,,,0,1,0,0,0
1215,2002-09-02,9547.299805,9547.299805,9320.400391,9388.900391,9388.900391,46328800.0,1,11,0,0,1
1216,2002-09-03,9388.900391,9499.299805,9203.200195,9307.0,9307.0,86542200.0,4,11,0,0,1
1217,2002-09-04,9307.0,9469.799805,9187.599609,9469.799805,9469.799805,74716400.0,5,11,0,0,0
1218,2002-09-05,9469.799805,9524.599609,9277.5,9399.900391,9399.900391,84103100.0,3,11,0,0,1
1219,2002-09-06,9399.900391,9653.299805,9327.700195,9653.299805,9653.299805,83397000.0,0,11,0,0,0
1220,2002-09-09,9653.299805,9656.099609,9388.099609,9412.200195,9412.200195,0.0,1,11,0,0,1
1221,2002-09-10,9399.400391,9399.400391,8870.5,9008.299805,9008.299805,98556500.0,4,11,0,0,1
1222,2002-09-11,9008.299805,9268.5,8947.599609,9268.5,9268.5,104294200.0,5,11,0,0,0
1223,2002-09-12,9268.5,9450.700195,9153.700195,9234.299805,9234.299805,107370800.0,3,11,0,0,1
1224,2002-09-13,9234.299805,9260.200195,9070.0,9249.200195,9249.200195,72083700.0,0,11,0,0,1
1225,2002-09-16,9249.200195,9251.799805,9008.700195,9093.299805,9093.299805,42760200.0,1,11,0,0,1
1226,2002-09-17,9093.299805,9268.799805,9093.299805,9224.5,9224.5,61573400.0,4,11,0,0,1
1227,2002-09-18,9224.5,9364.900391,9164.400391,9257.5,9257.5,74371800.0,5,11,0,0,1
1228,2002-09-19,9257.5,9273.0,9124.299805,9263.799805,9263.799805,80003300.0,3,11,0,0,1
1229,2002-09-20,9263.799805,9325.099609,9132.400391,9325.099609,9325.099609,66902600.0,0,11,0,0,0
1230,2002-09-23,9325.099609,9387.5,9211.599609,9282.299805,9282.299805,71409300.0,1,11,0,0,1
1231,2002-09-24,9282.299805,9282.299805,9009.599609,9072.0,9072.0,66617000.0,4,11,0,0,1
1232,2002-09-25,9072.0,9119.200195,8896.299805,9119.200195,9119.200195,73023100.0,5,11,0,0,0
1233,2002-09-26,9119.200195,9143.900391,8852.200195,8945.299805,8945.299805,70087900.0,3,11,0,0,1
1234,2002-09-27,8945.299805,8957.200195,8763.099609,8878.099609,8878.099609,62922700.0,0,11,0,0,1
1235,2002-09-30,8878.099609,8878.099609,8681.099609,8842.200195,8842.200195,53132000.0,1,11,0,1,1
1236,2002-10-01,8842.200195,9082.400391,8714.299805,9057.5,9057.5,104120600.0,4,10,1,0,1
1237,2002-10-02,9057.5,9221.0,8904.099609,9001.200195,9001.200195,84392600.0,5,10,0,0,1
1238,2002-10-03,9001.200195,9001.200195,8808.599609,8893.700195,8893.700195,44157400.0,3,10,0,0,1
1239,2002-10-04,8893.700195,8975.400391,8821.299805,8932.599609,8932.599609,70703600.0,0,10,0,0,1
1240,2002-10-07,8932.599609,8932.599609,8759.200195,8912.5,8912.5,47131100.0,1,10,0,0,1
1241,2002-10-08,8912.5,8938.799805,8689.200195,8809.099609,8809.099609,64053000.0,4,10,0,0,1
1242,2002-10-09,8809.099609,9145.599609,8780.400391,9145.599609,9145.599609,117104500.0,5,10,0,0,0
1243,2002-10-10,9145.599609,9349.5,8939.700195,9320.099609,9320.099609,156697200.0,3,10,0,0,1
1244,2002-10-11,9320.099609,9363.5,9167.900391,9307.0,9307.0,141377600.0,0,10,0,0,1
1245,2002-10-14,9307.0,9307.0,8959.400391,9029.599609,9029.599609,76884600.0,1,10,0,0,1
1246,2002-10-15,9029.599609,9291.0,9007.099609,9291.0,9291.0,70982500.0,4,10,0,0,0
1247,2002-10-16,9291.0,9359.900391,9127.599609,9189.700195,9189.700195,88634800.0,5,10,0,0,1
1248,2002-10-17,9189.700195,9699.0,9137.299805,9699.0,9699.0,204098400.0,3,10,0,0,0
1249,2002-10-18,9699.0,9903.900391,9484.700195,9903.900391,9903.900391,204828900.0,0,10,0,0,0
1250,2002-10-21,9903.900391,10162.0,9755.099609,9997.5,9997.5,277839800.0,1,10,0,0,1
1251,2002-10-22,9997.5,10249.0,9938.599609,10137.400391,10137.400391,261177900.0,4,10,0,0,1
1252,2002-10-23,10137.400391,10164.5,9850.799805,9943.599609,9943.599609,125726900.0,5,10,0,0,1
1253,2002-10-24,9943.599609,10384.200195,9939.299805,10384.200195,10384.200195,216343600.0,3,10,0,0,0
1254,2002-10-25,10384.200195,10523.299805,10238.0,10411.799805,10411.799805,186453700.0,0,10,0,0,1
1255,2002-10-28,10411.799805,10624.900391,10306.200195,10437.799805,10437.799805,108158900.0,1,10,0,0,1
1256,2002-10-29,,,,,,,4,10,0,0,0
1257,2002-10-30,10437.799805,10540.900391,10065.700195,10138.5,10138.5,193166500.0,5,10,0,0,1
1258,2002-10-31,10138.5,10466.299805,10138.5,10251.900391,10251.900391,169600400.0,3,10,0,1,1
1259,2002-11-01,10251.900391,10251.900391,10044.400391,10217.099609,10217.099609,78102500.0,0,9,1,0,1
1260,2002-11-04,10217.099609,11171.5,10189.5,10844.400391,10844.400391,374893400.0,1,9,0,0,1
1261,2002-11-05,10844.400391,12046.5,10844.400391,11947.299805,11947.299805,538943400.0,4,9,0,0,1
1262,2002-11-06,11947.299805,12246.5,11823.799805,11973.400391,11973.400391,393633000.0,5,9,0,0,1
1263,2002-11-07,11973.400391,13476.200195,11965.700195,13472.200195,13472.200195,662989200.0,3,9,0,0,1
1264,2002-11-08,13472.200195,14408.099609,12694.099609,13221.799805,13221.799805,695752400.0,0,9,0,0,1
1265,2002-11-11,13221.799805,13221.799805,12624.5,12773.700195,12773.700195,254081100.0,1,9,0,0,1
1266,2002-11-12,12773.700195,12773.700195,11990.200195,12097.5,12097.5,328491500.0,4,9,0,0,1
1267,2002-11-13,12097.5,12465.900391,12077.599609,12417.099609,12417.099609,303392000.0,5,9,0,0,1
1268,2002-11-14,12417.099609,13488.200195,12417.099609,12971.099609,12971.099609,407665000.0,3,9,0,0,1
1269,2002-11-15,12971.099609,13597.599609,12735.200195,13597.599609,13597.599609,336208400.0,0,9,0,0,0
1270,2002-11-18,13597.599609,14250.700195,13597.599609,14058.400391,14058.400391,431838100.0,1,9,0,0,1
1271,2002-11-19,14058.400391,14058.400391,13246.799805,13387.900391,13387.900391,289224300.0,4,9,0,0,1
1272,2002-11-20,13387.900391,13500.700195,12999.599609,13292.0,13292.0,230629300.0,5,9,0,0,1
1273,2002-11-21,13292.0,13821.599609,13292.0,13811.099609,13811.099609,464042900.0,3,9,0,0,1
1274,2002-11-22,13811.099609,14072.099609,13262.099609,13501.400391,13501.400391,370682100.0,0,9,0,0,1
1275,2002-11-25,13501.400391,13580.200195,12811.599609,13052.900391,13052.900391,0.0,1,9,0,0,1
1276,2002-11-26,13052.900391,13188.799805,12664.700195,12824.299805,12824.299805,232447900.0,4,9,0,0,1
1277,2002-11-27,12824.299805,13102.0,12386.400391,13036.900391,13036.900391,0.0,5,9,0,0,1
1278,2002-11-28,13036.900391,13185.799805,12793.299805,12923.799805,12923.799805,230382500.0,3,9,0,0,1
1279,2002-11-29,12923.799805,13319.200195,12737.799805,13300.400391,13300.400391,216338000.0,0,9,0,0,1
1280,2002-12-02,13300.400391,13408.200195,13096.5,13364.200195,13364.200195,200168900.0,1,2,0,0,1
1281,2002-12-03,13364.200195,13364.200195,13018.799805,13226.400391,13226.400391,118107500.0,4,2,0,0,1
1282,2002-12-04,13226.400391,13287.299805,13086.5,13287.299805,13287.299805,56946400.0,5,2,0,0,0
1283,2002-12-05,,,,,,,3,2,0,0,0
1284,2002-12-06,,,,,,,0,2,0,0,0
1285,2002-12-09,13287.299805,13287.299805,12524.099609,12703.799805,12703.799805,111064300.0,1,2,0,0,1
1286,2002-12-10,12703.799805,13047.799805,12507.5,13047.799805,13047.799805,137672800.0,4,2,0,0,0
1287,2002-12-11,13047.799805,13156.900391,12577.400391,12717.299805,12717.299805,210503300.0,5,2,0,0,1
1288,2002-12-12,12717.299805,13191.799805,12588.900391,13146.799805,13146.799805,208835600.0,3,2,0,0,1
1289,2002-12-13,13146.799805,13146.799805,12605.0,13047.400391,13047.400391,208553100.0,0,2,0,0,1
1290,2002-12-16,13047.400391,13085.900391,12164.200195,12392.5,12392.5,198879700.0,1,2,0,0,1
1291,2002-12-17,12392.5,12392.5,11431.5,11511.0,11511.0,220043300.0,4,2,0,0,1
1292,2002-12-18,11511.0,11724.799805,11293.200195,11568.900391,11568.900391,236222400.0,5,2,0,0,1
1293,2002-12-19,11568.900391,11568.900391,10971.299805,11125.299805,11125.299805,192091100.0,3,2,0,0,1
1294,2002-12-20,11125.299805,11351.200195,10879.0,11286.5,11286.5,137569900.0,0,2,0,0,1
1295,2002-12-23,11286.5,11295.299805,10553.099609,10702.5,10702.5,144209900.0,1,2,0,0,1
1296,2002-12-24,10702.5,10731.099609,10002.5,10447.5,10447.5,217583300.0,4,2,0,0,1
1297,2002-12-25,10447.5,10905.599609,10327.0,10883.5,10883.5,218331000.0,5,2,0,0,1
1298,2002-12-26,10883.5,11191.900391,10312.599609,10396.700195,10396.700195,252618000.0,3,2,0,0,1
1299,2002-12-27,10396.700195,10493.5,10192.099609,10464.0,10464.0,219263400.0,0,2,0,0,1
1300,2002-12-30,10464.0,10478.599609,10149.700195,10288.099609,10288.099609,88585700.0,1,2,0,0,1
1301,2002-12-31,10288.099609,10397.5,10228.900391,10369.900391,10369.900391,83902400.0,4,2,0,1,1
1302,2003-01-01,,,,,,,5,4,1,0,0
1303,2003-01-02,10369.900391,10642.299805,10247.400391,10598.599609,10598.599609,178541100.0,3,4,0,0,1
1304,2003-01-03,10598.599609,10837.5,10549.599609,10837.5,10837.5,180109700.0,0,4,0,0,0
1305,2003-01-06,10837.5,10837.5,10271.900391,10357.299805,10357.299805,117221300.0,1,4,0,0,1
1306,2003-01-07,10357.299805,10357.299805,9665.400391,9752.900391,9752.900391,151279600.0,4,4,0,0,1
1307,2003-01-08,9752.900391,10161.200195,9690.700195,10161.200195,10161.200195,154326700.0,5,4,0,0,0
1308,2003-01-09,10161.200195,10228.700195,9889.299805,10225.799805,10225.799805,165609300.0,3,4,0,0,1
1309,2003-01-10,10225.799805,10354.5,10102.400391,10204.099609,10204.099609,194338100.0,0,4,0,0,1
1310,2003-01-13,10204.099609,10412.700195,10098.900391,10412.700195,10412.700195,137108900.0,1,4,0,0,0
1311,2003-01-14,10412.700195,10504.900391,10037.700195,10124.900391,10124.900391,176817300.0,4,4,0,0,1
1312,2003-01-15,10124.900391,10396.099609,10091.400391,10280.700195,10280.700195,118955700.0,5,4,0,0,1
1313,2003-01-16,10280.700195,10475.5,10268.900391,10467.900391,10467.900391,106559700.0,3,4,0,0,1
1314,2003-01-17,10467.900391,10467.900391,10209.599609,10348.299805,10348.299805,86225400.0,0,4,0,0,1
1315,2003-01-20,10348.299805,10590.299805,10144.400391,10590.299805,10590.299805,117368800.0,1,4,0,0,0
1316,2003-01-21,10590.299805,10764.299805,10455.900391,10570.400391,10570.400391,133138100.0,4,4,0,0,1
1317,2003-01-22,10570.400391,10665.599609,10397.299805,10544.700195,10544.700195,111048000.0,5,4,0,0,1
1318,2003-01-23,10544.700195,10881.900391,10505.700195,10881.900391,10881.900391,167968700.0,3,4,0,0,0
1319,2003-01-24,10881.900391,10881.900391,10626.700195,10825.900391,10825.900391,160149700.0,0,4,0,0,1
1320,2003-01-27,10825.900391,11018.799805,10642.0,10931.099609,10931.099609,199265200.0,1,4,0,0,1
1321,2003-01-28,10931.099609,10936.099609,10634.599609,10742.900391,10742.900391,202351200.0,4,4,0,0,1
1322,2003-01-29,10742.900391,10742.900391,10549.299805,10725.700195,10725.700195,166770300.0,5,4,0,0,1
1323,2003-01-30,10725.700195,10945.700195,10660.599609,10945.700195,10945.700195,261761800.0,3,4,0,0,0
1324,2003-01-31,10945.700195,11032.0,10764.599609,11032.0,11032.0,157691200.0,0,4,0,1,0
1325,2003-02-03,11032.0,11163.400391,10851.599609,11122.0,11122.0,143610500.0,1,3,0,0,1
1326,2003-02-04,11122.0,11161.799805,10538.5,10658.299805,10658.299805,188158600.0,4,3,0,0,1
1327,2003-02-05,10658.299805,10659.900391,10357.599609,10659.900391,10659.900391,127817000.0,5,3,0,0,0
1328,2003-02-06,10659.900391,10921.799805,10659.900391,10921.799805,10921.799805,180598900.0,3,3,0,0,0
1329,2003-02-07,10921.799805,11018.700195,10814.099609,11013.799805,11013.799805,135217100.0,0,3,0,0,1
1330,2003-02-10,,,,,,,1,3,0,0,0
1331,2003-02-11,,,,,,,4,3,0,0,0
1332,2003-02-12,,,,,,,5,3,0,0,0
1333,2003-02-13,,,,,,,3,3,0,0,0
1334,2003-02-14,,,,,,,0,3,0,0,0
1335,2003-02-17,11013.799805,11302.5,10810.900391,11302.5,11302.5,165023100.0,1,3,0,0,0
1336,2003-02-18,11302.5,11775.5,11207.400391,11775.5,11775.5,323896200.0,4,3,0,0,0
1337,2003-02-19,11775.5,12025.900391,11523.799805,11607.299805,11607.299805,346280100.0,5,3,0,0,1
1338,2003-02-20,11607.299805,11990.400391,11464.799805,11669.299805,11669.299805,399161300.0,3,3,0,0,1
1339,2003-02-21,11669.299805,11780.299805,11540.900391,11754.0,11754.0,237369700.0,0,3,0,0,1
1340,2003-02-24,11754.0,12015.200195,11268.0,11392.599609,11392.599609,252690400.0,1,3,0,0,1
1341,2003-02-25,11392.599609,11443.700195,11110.0,11272.700195,11272.700195,139927600.0,4,3,0,0,1
1342,2003-02-26,11272.700195,11501.200195,11018.799805,11291.900391,11291.900391,200896800.0,5,3,0,0,1
1343,2003-02-27,11291.900391,11510.0,11216.299805,11486.799805,11486.799805,164017200.0,3,3,0,0,1
1344,2003-02-28,11486.799805,11574.400391,11310.400391,11574.400391,11574.400391,129220500.0,0,3,0,1,0
1345,2003-03-03,11574.400391,11574.400391,10061.0,10128.900391,10128.900391,180667100.0,1,7,0,0,1
1346,2003-03-04,10128.900391,10620.700195,10128.900391,10616.099609,10616.099609,215874400.0,4,7,0,0,1
1347,2003-03-05,10616.099609,10983.099609,10517.599609,10815.5,10815.5,299164700.0,5,7,0,0,1
1348,2003-03-06,10815.5,10879.700195,10666.0,10841.799805,10841.799805,0.0,3,7,0,0,1
1349,2003-03-07,10841.799805,10976.200195,10757.200195,10961.299805,10961.299805,161528100.0,0,7,0,0,1
1350,2003-03-10,10961.299805,11110.700195,10731.900391,10817.5,10817.5,134290300.0,1,7,0,0,1
1351,2003-03-11,10817.5,10817.5,10516.799805,10744.700195,10744.700195,104882800.0,4,7,0,0,1
1352,2003-03-12,10744.700195,10744.700195,10518.200195,10614.099609,10614.099609,92275500.0,5,7,0,0,1
1353,2003-03-13,10614.099609,10674.099609,10391.700195,10666.599609,10666.599609,86560800.0,3,7,0,0,1
1354,2003-03-14,10666.599609,10666.599609,10453.599609,10604.299805,10604.299805,82944400.0,0,7,0,0,1
1355,2003-03-17,10604.299805,10604.299805,9270.0,9482.900391,9482.900391,0.0,1,7,0,0,1
1356,2003-03-18,9482.900391,10581.5,9482.900391,10581.5,10581.5,197412200.0,4,7,0,0,0
1357,2003-03-19,10581.5,10581.5,9646.599609,9938.200195,9938.200195,227377500.0,5,7,0,0,1
1358,2003-03-20,9938.200195,10152.900391,9604.900391,9644.299805,9644.299805,161566300.0,3,7,0,0,1
1359,2003-03-21,9644.299805,9644.299805,8951.299805,9406.599609,9406.599609,180319300.0,0,7,0,0,1
1360,2003-03-24,9406.599609,9406.599609,8792.200195,8892.700195,8892.700195,112314900.0,1,7,0,0,1
1361,2003-03-25,8892.700195,9333.5,8892.700195,9187.900391,9187.900391,199625200.0,4,7,0,0,1
1362,2003-03-26,9187.900391,9721.900391,9187.900391,9408.5,9408.5,151118300.0,5,7,0,0,1
1363,2003-03-27,9408.5,9572.299805,9356.200195,9572.299805,9572.299805,113676000.0,3,7,0,0,0
1364,2003-03-28,9572.299805,9631.400391,9407.700195,9631.400391,9631.400391,112767500.0,0,7,0,0,0
1365,2003-03-31,9631.400391,9644.900391,9371.5,9475.099609,9475.099609,94734300.0,1,7,0,1,1
1366,2003-04-01,9475.099609,9773.799805,9475.099609,9773.799805,9773.799805,122668100.0,4,0,1,0,0
1367,2003-04-02,9773.799805,9874.5,9610.700195,9804.900391,9804.900391,191392700.0,5,0,0,0,1
1368,2003-04-03,9804.900391,10200.900391,9804.900391,10153.200195,10153.200195,192948600.0,3,0,0,0,1
1369,2003-04-04,10153.200195,10504.200195,10153.200195,10415.0,10415.0,270601900.0,0,0,0,0,1
1370,2003-04-07,10415.0,10777.799805,10415.0,10743.0,10743.0,220551900.0,1,0,0,0,1
1371,2003-04-08,10743.0,10775.299805,10445.400391,10512.900391,10512.900391,225198400.0,4,0,0,0,1
1372,2003-04-09,10512.900391,10897.0,10308.799805,10886.200195,10886.200195,253340600.0,5,0,0,0,1
1373,2003-04-10,10886.200195,10892.400391,10156.299805,10629.700195,10629.700195,393081500.0,3,0,0,0,1
1374,2003-04-11,10629.700195,10745.900391,10512.5,10565.900391,10565.900391,229528300.0,0,0,0,0,1
1375,2003-04-14,10565.900391,11103.400391,10565.900391,11103.400391,11103.400391,0.0,1,0,0,0,0
