,Tarih,Açılış,Yüksek,Düşük,Kapanış,Adj_Kapanış,Hacim,Haftanın Günü,Ay,Ay Başı,Ay Sonu,H-L
2410,2012-05-08,58942.0,59325.5,58630.5,58749.300781,58749.300781,460385000.0,4,8,0,0,1
2411,2012-05-09,58917.800781,58973.398438,58082.0,58093.0,58093.0,392680000.0,5,8,0,0,1
2412,2012-05-10,58432.699219,58953.5,58334.601563,58820.800781,58820.800781,345009000.0,3,8,0,0,1
2413,2012-05-11,58446.601563,58886.898438,58376.800781,58872.601563,58872.601563,396853000.0,0,8,0,0,1
2414,2012-05-14,58678.0,58906.699219,57779.0,57853.898438,57853.898438,415037000.0,1,8,0,0,1
2415,2012-05-15,58012.300781,58174.5,57090.898438,57453.101563,57453.101563,400168000.0,4,8,0,0,1
2416,2012-05-16,56968.601563,58165.0,56717.0,58100.898438,58100.898438,444883000.0,5,8,0,0,1
2417,2012-05-17,57934.300781,58316.199219,57174.800781,57331.199219,57331.199219,461241000.0,3,8,0,0,1
2418,2012-05-18,56697.398438,57286.398438,56404.898438,56935.800781,56935.800781,440750000.0,0,8,0,0,1
2419,2012-05-21,57240.101563,57484.601563,56539.601563,56539.601563,56539.601563,335750000.0,1,8,0,0,1
2420,2012-05-22,57033.5,57134.800781,56519.800781,57079.5,57079.5,365764000.0,4,8,0,0,1
2421,2012-05-23,56471.5,56662.800781,55598.898438,55734.300781,55734.300781,382776000.0,5,8,0,0,1
2422,2012-05-24,55959.800781,56088.800781,54867.398438,54916.601563,54916.601563,479331000.0,3,8,0,0,1
2423,2012-05-25,54127.601563,55206.398438,53997.601563,54809.898438,54809.898438,565418000.0,0,8,0,0,1
2424,2012-05-28,55091.5,55175.800781,54594.601563,54843.898438,54843.898438,363983000.0,1,8,0,0,1
2425,2012-05-29,54946.800781,55652.0,54807.101563,55449.5,55449.5,472139000.0,4,8,0,0,1
2426,2012-05-30,55170.0,55418.300781,54724.300781,55125.300781,55125.300781,411167000.0,5,8,0,0,1
2427,2012-05-31,55196.601563,55790.398438,54946.898438,55099.300781,55099.300781,584235000.0,3,8,0,1,1
2428,2012-06-01,55125.199219,55574.5,54366.300781,55568.398438,55568.398438,474791000.0,0,6,1,0,1
2429,2012-06-04,55191.699219,55970.300781,55132.5,55744.300781,55744.300781,409663000.0,1,6,0,0,1
2430,2012-06-05,55950.199219,56166.699219,55606.199219,55799.800781,55799.800781,461946000.0,4,6,0,0,1
2431,2012-06-06,56054.699219,56248.5,55762.101563,56248.5,56248.5,379182000.0,5,6,0,0,1
2432,2012-06-07,56570.0,57069.601563,56471.800781,56695.699219,56695.699219,428680000.0,3,6,0,0,1
2433,2012-06-08,56449.101563,57365.601563,56147.398438,57300.0,57300.0,387536000.0,0,6,0,0,1
2434,2012-06-11,58243.101563,58274.300781,57504.800781,57504.800781,57504.800781,462432000.0,1,6,0,0,1
2435,2012-06-12,57546.5,58201.300781,57524.5,58201.300781,58201.300781,407100000.0,4,6,0,0,1
2436,2012-06-13,58450.699219,58546.101563,57943.101563,58250.5,58250.5,396900000.0,5,6,0,0,1
2437,2012-06-14,58330.898438,58512.699219,58130.898438,58364.699219,58364.699219,346822000.0,3,6,0,0,1
2438,2012-06-15,58633.0,58663.5,58183.898438,58467.800781,58467.800781,361312000.0,0,6,0,0,1
2439,2012-06-18,58897.601563,58979.398438,58145.101563,58324.898438,58324.898438,287034000.0,1,6,0,0,1
2440,2012-06-19,58343.5,59299.699219,58343.5,59299.699219,59299.699219,397787000.0,4,6,0,0,1
2441,2012-06-20,59942.601563,60068.199219,59401.300781,59401.300781,59401.300781,404475000.0,5,6,0,0,1
2442,2012-06-21,59362.601563,60815.398438,59288.0,60439.800781,60439.800781,559534000.0,3,6,0,0,1
2443,2012-06-22,60119.398438,60663.601563,59991.300781,60451.398438,60451.398438,488901000.0,0,6,0,0,1
2444,2012-06-25,59861.0,60149.699219,59479.398438,59479.398438,59479.398438,367927000.0,1,6,0,0,1
2445,2012-06-26,59704.699219,60178.699219,59513.0,60126.601563,60126.601563,312927000.0,4,6,0,0,1
2446,2012-06-27,60292.199219,61249.898438,60279.5,61184.300781,61184.300781,640443000.0,5,6,0,0,1
2447,2012-06-28,61278.0,61407.800781,60434.898438,60822.601563,60822.601563,519536000.0,3,6,0,0,1
2448,2012-06-29,61500.898438,62543.5,61359.101563,62543.5,62543.5,513555000.0,0,6,0,0,1
2449,2012-07-02,62310.199219,62418.199219,61742.300781,61951.199219,61951.199219,423865000.0,1,5,0,0,1
2450,2012-07-03,62133.0,62757.0,62133.0,62721.300781,62721.300781,412670000.0,4,5,0,0,1
2451,2012-07-04,62881.0,63074.199219,62500.398438,62986.101563,62986.101563,425230000.0,5,5,0,0,1
2452,2012-07-05,62977.0,63158.5,61972.101563,61972.101563,61972.101563,461614000.0,3,5,0,0,1
2453,2012-07-06,62118.101563,62790.300781,61945.601563,62780.601563,62780.601563,389186000.0,0,5,0,0,1
2454,2012-07-09,62725.398438,63022.398438,62420.601563,62608.101563,62608.101563,327286000.0,1,5,0,0,1
2455,2012-07-10,62682.898438,63575.699219,62554.601563,63124.0,63124.0,413840000.0,4,5,0,0,1
2456,2012-07-11,63138.601563,63549.0,62884.699219,63048.800781,63048.800781,440353000.0,5,5,0,0,1
2457,2012-07-12,63051.699219,63088.398438,62107.601563,62324.601563,62324.601563,353951000.0,3,5,0,0,1
2458,2012-07-13,62476.800781,62830.800781,62298.898438,62662.199219,62662.199219,328001000.0,0,5,0,0,1
2459,2012-07-16,62717.199219,63019.800781,62428.398438,62675.300781,62675.300781,341365000.0,1,5,0,0,1
2460,2012-07-17,62929.800781,62944.0,62361.101563,62472.800781,62472.800781,350496000.0,4,5,0,0,1
2461,2012-07-18,62568.898438,62902.199219,62107.601563,62444.898438,62444.898438,427727000.0,5,5,0,0,1
2462,2012-07-19,62677.800781,62779.0,62307.101563,62340.800781,62340.800781,371364000.0,3,5,0,0,1
2463,2012-07-20,62383.699219,62474.300781,61404.898438,61792.199219,61792.199219,378527000.0,0,5,0,0,1
2464,2012-07-23,61390.601563,61390.601563,60466.699219,60736.800781,60736.800781,326416000.0,1,5,0,0,1
2465,2012-07-24,60832.101563,61573.898438,60640.800781,61303.300781,61303.300781,386265000.0,4,5,0,0,1
2466,2012-07-25,61167.699219,61845.699219,61154.101563,61707.5,61707.5,384178000.0,5,5,0,0,1
2467,2012-07-26,61895.5,63841.0,61895.5,63841.0,63841.0,531164000.0,3,5,0,0,1
2468,2012-07-27,63853.898438,64498.300781,63647.398438,64372.800781,64372.800781,487827000.0,0,5,0,0,1
2469,2012-07-30,64522.898438,65150.601563,64151.800781,65032.101563,65032.101563,483764000.0,1,5,0,0,1
2470,2012-07-31,64929.398438,65189.800781,64007.898438,64259.5,64259.5,506212000.0,4,5,0,1,1
2471,2012-08-01,64206.601563,64546.101563,63924.199219,64081.199219,64081.199219,344781000.0,5,1,1,0,1
2472,2012-08-02,64026.5,64567.101563,63265.199219,63777.898438,63777.898438,558877000.0,3,1,0,0,1
2473,2012-08-03,63794.199219,65444.898438,63513.101563,65303.601563,65303.601563,490485000.0,0,1,0,0,1
2474,2012-08-06,65320.398438,66140.898438,65320.398438,65576.796875,65576.796875,476264000.0,1,1,0,0,1
2475,2012-08-07,65664.5,65924.203125,64841.0,64938.398438,64938.398438,430371000.0,4,1,0,0,1
2476,2012-08-08,64814.699219,65100.199219,64592.199219,64698.601563,64698.601563,478185000.0,5,1,0,0,1
2477,2012-08-09,64962.800781,65248.0,64022.0,64501.101563,64501.101563,388821000.0,3,1,0,0,1
2478,2012-08-10,64397.601563,65126.0,64161.199219,65126.0,65126.0,339093000.0,0,1,0,0,1
2479,2012-08-13,65027.800781,65595.796875,64984.398438,65148.898438,65148.898438,324561000.0,1,1,0,0,1
2480,2012-08-14,65327.699219,65386.5,64083.398438,64160.800781,64160.800781,312954000.0,4,1,0,0,1
2481,2012-08-15,64168.398438,64660.800781,63739.800781,64611.800781,64611.800781,354611000.0,5,1,0,0,1
2482,2012-08-16,64764.398438,65180.898438,64764.101563,64916.199219,64916.199219,313617000.0,3,1,0,0,1
2483,2012-08-17,65172.5,65953.703125,65172.5,65758.5,65758.5,359043000.0,0,1,0,0,1
2484,2012-08-20,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0
2485,2012-08-21,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0
2486,2012-08-22,65808.5,66340.703125,65517.898438,66108.796875,66108.796875,296866000.0,5,1,0,0,1
2487,2012-08-23,66386.703125,66599.203125,65905.398438,66079.5,66079.5,320469000.0,3,1,0,0,1
2488,2012-08-24,65959.796875,66272.703125,65654.296875,65654.296875,65654.296875,295308000.0,0,1,0,0,1
2489,2012-08-27,65695.203125,66082.601563,65695.203125,65941.601563,65941.601563,281229000.0,1,1,0,0,1
2490,2012-08-28,66059.703125,66576.398438,66023.203125,66139.296875,66139.296875,411106000.0,4,1,0,0,1
2491,2012-08-29,66213.203125,66399.5,65858.0,66152.601563,66152.601563,329819000.0,5,1,0,0,1
2492,2012-08-30,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0
2493,2012-08-31,65936.203125,67368.0,65803.601563,67368.0,67368.0,423775000.0,0,1,0,1,1
2494,2012-09-03,67304.0,67441.203125,66862.796875,67208.203125,67208.203125,324870000.0,1,11,0,0,1
2495,2012-09-04,67304.703125,67507.101563,66863.5,66898.101563,66898.101563,467022000.0,4,11,0,0,1
2496,2012-09-05,66984.703125,67717.296875,66709.101563,67559.5,67559.5,419307000.0,5,11,0,0,1
2497,2012-09-06,67823.203125,67876.398438,67069.203125,67714.796875,67714.796875,453002000.0,3,11,0,0,1
2498,2012-09-07,67773.703125,68266.398438,67447.703125,67937.101563,67937.101563,546222000.0,0,11,0,0,1
2499,2012-09-10,68122.0,68431.101563,68047.703125,68121.601563,68121.601563,429757000.0,1,11,0,0,1
2500,2012-09-11,68079.703125,68382.703125,67897.5,68105.101563,68105.101563,395825000.0,4,11,0,0,1
2501,2012-09-12,68246.796875,68540.703125,68019.898438,68184.0,68184.0,451477000.0,5,11,0,0,1
2502,2012-09-13,68318.203125,68460.398438,67256.5,67290.703125,67290.703125,383124000.0,3,11,0,0,1
2503,2012-09-14,68152.0,68537.601563,68008.5,68180.5,68180.5,516266000.0,0,11,0,0,1
2504,2012-09-17,68005.101563,68258.703125,67784.796875,68092.296875,68092.296875,384512000.0,1,11,0,0,1
2505,2012-09-18,68065.703125,68183.203125,67379.5,67600.398438,67600.398438,428707000.0,4,11,0,0,1
2506,2012-09-19,67890.296875,67968.398438,66909.203125,67114.796875,67114.796875,529123000.0,5,11,0,0,1
2507,2012-09-20,66712.0,67125.898438,66473.101563,67001.703125,67001.703125,394065000.0,3,11,0,0,1
2508,2012-09-21,67289.101563,68142.898438,67199.101563,67891.5,67891.5,454745000.0,0,11,0,0,1
2509,2012-09-24,67419.203125,67723.601563,66827.601563,67207.101563,67207.101563,408620000.0,1,11,0,0,1
2510,2012-09-25,67329.296875,67809.601563,66975.296875,67809.601563,67809.601563,473293000.0,4,11,0,0,1
2511,2012-09-26,67411.296875,68001.101563,66653.101563,66675.703125,66675.703125,543822000.0,5,11,0,0,1
2512,2012-09-27,67015.203125,67153.601563,66739.601563,66770.601563,66770.601563,417693000.0,3,11,0,0,1
2513,2012-09-28,67074.0,67192.703125,66094.0,66396.703125,66396.703125,377416000.0,0,11,0,0,1
2514,2012-10-01,66270.101563,66874.796875,65967.398438,66754.898438,66754.898438,412326000.0,1,10,1,0,1
2515,2012-10-02,66898.398438,67582.296875,66898.398438,67498.203125,67498.203125,437088000.0,4,10,0,0,1
2516,2012-10-03,67515.0,67809.398438,66803.101563,66822.398438,66822.398438,431219000.0,5,10,0,0,1
2517,2012-10-04,66635.601563,66953.0,65639.601563,66909.398438,66909.398438,618095000.0,3,10,0,0,1
2518,2012-10-05,67164.796875,67736.601563,67116.203125,67383.703125,67383.703125,496094000.0,0,10,0,0,1
2519,2012-10-08,67345.601563,67608.0,67103.601563,67435.398438,67435.398438,393626000.0,1,10,0,0,1
2520,2012-10-09,67698.296875,68126.398438,67328.203125,68062.898438,68062.898438,444998000.0,4,10,0,0,1
2521,2012-10-10,67914.203125,68597.703125,67869.296875,68457.601563,68457.601563,485926000.0,5,10,0,0,1
2522,2012-10-11,68564.601563,69656.601563,68502.898438,69577.601563,69577.601563,611676000.0,3,10,0,0,1
2523,2012-10-12,69677.898438,69969.101563,69407.5,69603.101563,69603.101563,479455000.0,0,10,0,0,1
2524,2012-10-15,69563.0,70001.203125,69277.5,69769.703125,69769.703125,344962000.0,1,10,0,0,1
2525,2012-10-16,70216.101563,70619.796875,70112.296875,70281.703125,70281.703125,448717000.0,4,10,0,0,1
2526,2012-10-17,70513.0,70828.601563,70406.101563,70686.5,70686.5,375296000.0,5,10,0,0,1
2527,2012-10-18,70868.703125,70923.203125,70265.601563,70355.796875,70355.796875,385088000.0,3,10,0,0,1
2528,2012-10-19,70394.101563,70817.101563,70147.398438,70774.0,70774.0,376226000.0,0,10,0,0,1
2529,2012-10-22,70800.398438,71294.898438,70757.0,71219.5,71219.5,375406000.0,1,10,0,0,1
2530,2012-10-23,71338.398438,71342.0,70556.398438,70762.296875,70762.296875,330976000.0,4,10,0,0,1
2531,2012-10-24,70910.796875,71013.5,70531.898438,70708.398438,70708.398438,131034000.0,5,10,0,0,1
2532,2012-10-25,0.0,0.0,0.0,0.0,0.0,0.0,3,10,0,0,0
2533,2012-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,0
2534,2012-10-29,0.0,0.0,0.0,0.0,0.0,0.0,1,10,0,0,0
2535,2012-10-30,70676.5,71716.898438,70629.5,71716.898438,71716.898438,310690000.0,4,10,0,0,1
2536,2012-10-31,71843.796875,72703.0,71843.796875,72529.0,72529.0,603113000.0,5,10,0,1,1
2537,2012-11-01,72574.203125,72940.796875,72164.5,72552.5,72552.5,626632000.0,3,9,1,0,1
2538,2012-11-02,72513.5,72513.5,71329.796875,71422.601563,71422.601563,512608000.0,0,9,0,0,1
2539,2012-11-05,71615.101563,73313.898438,71092.898438,72737.101563,72737.101563,656794000.0,1,9,0,0,1
2540,2012-11-06,72696.203125,72851.203125,71950.703125,72039.703125,72039.703125,586838000.0,4,9,0,0,1
2541,2012-11-07,72422.703125,72805.203125,71601.398438,71604.898438,71604.898438,547006000.0,5,9,0,0,1
2542,2012-11-08,71797.203125,72664.296875,71455.398438,72649.796875,72649.796875,552056000.0,3,9,0,0,1
2543,2012-11-09,72756.601563,73014.0,71659.398438,71820.296875,71820.296875,552825000.0,0,9,0,0,1
2544,2012-11-12,71818.203125,71884.296875,71357.0,71357.0,71357.0,383704000.0,1,9,0,0,1
2545,2012-11-13,71194.5,72015.203125,71043.0,72015.203125,72015.203125,460405000.0,4,9,0,0,1
2546,2012-11-14,72080.101563,72552.796875,71325.601563,71325.601563,71325.601563,452518000.0,5,9,0,0,1
2547,2012-11-15,71347.898438,71623.203125,71253.203125,71597.203125,71597.203125,344786000.0,3,9,0,0,1
2548,2012-11-16,71555.601563,71763.703125,70759.703125,70790.5,70790.5,574709000.0,0,9,0,0,1
2549,2012-11-19,70938.796875,71143.398438,70224.398438,70607.398438,70607.398438,639665000.0,1,9,0,0,1
2550,2012-11-20,70822.796875,71083.5,70556.101563,70636.703125,70636.703125,449777000.0,4,9,0,0,1
2551,2012-11-21,70599.296875,71435.5,70243.898438,70460.796875,70460.796875,639318000.0,5,9,0,0,1
2552,2012-11-22,70692.5,71058.0,69926.101563,69926.101563,69926.101563,507955000.0,3,9,0,0,1
2553,2012-11-23,70149.101563,71079.296875,69817.0,71004.296875,71004.296875,462434000.0,0,9,0,0,1
2554,2012-11-26,71183.796875,71910.898438,71107.898438,71866.898438,71866.898438,473240000.0,1,9,0,0,1
2555,2012-11-27,72072.203125,72608.296875,71655.101563,71999.703125,71999.703125,650552000.0,4,9,0,0,1
2556,2012-11-28,72159.203125,72462.296875,71566.203125,71974.5,71974.5,545183000.0,5,9,0,0,1
2557,2012-11-29,72325.296875,72891.703125,72325.296875,72448.898438,72448.898438,534613000.0,3,9,0,0,1
2558,2012-11-30,72636.796875,73074.601563,72418.601563,73058.5,73058.5,510024000.0,0,9,0,1,1
2559,2012-12-03,73125.796875,74298.898438,73125.796875,74298.898438,74298.898438,563129000.0,1,2,0,0,1
2560,2012-12-04,74226.898438,75547.398438,74185.0,75522.703125,75522.703125,689673000.0,4,2,0,0,1
2561,2012-12-05,75920.398438,76131.898438,75095.601563,76038.398438,76038.398438,715274000.0,5,2,0,0,1
2562,2012-12-06,75736.101563,76247.0,75539.898438,75785.601563,75785.601563,656151000.0,3,2,0,0,1
2563,2012-12-07,75678.0,76346.296875,75437.601563,76242.203125,76242.203125,631829000.0,0,2,0,0,1
2564,2012-12-10,76236.0,76954.296875,76047.5,76734.398438,76734.398438,613811000.0,1,2,0,0,1
2565,2012-12-11,76823.601563,77573.203125,76750.398438,76814.796875,76814.796875,842063000.0,4,2,0,0,1
2566,2012-12-12,77027.601563,77466.398438,76731.703125,77404.398438,77404.398438,553276000.0,5,2,0,0,1
2567,2012-12-13,77620.203125,77804.398438,76889.296875,76963.296875,76963.296875,505790000.0,3,2,0,0,1
2568,2012-12-14,77089.203125,77362.796875,76204.296875,76293.203125,76293.203125,400982000.0,0,2,0,0,1
2569,2012-12-17,76382.5,77529.398438,76300.796875,77466.898438,77466.898438,481151000.0,1,2,0,0,1
2570,2012-12-18,77844.898438,78136.703125,77260.796875,77298.5,77298.5,493639000.0,4,2,0,0,1
2571,2012-12-19,77625.101563,77889.703125,76801.898438,76810.296875,76810.296875,488239000.0,5,2,0,0,1
2572,2012-12-20,76826.703125,77435.5,76658.703125,76814.398438,76814.398438,437086000.0,3,2,0,0,1
2573,2012-12-21,76467.203125,76892.5,76408.601563,76684.703125,76684.703125,489351000.0,0,2,0,0,1
2574,2012-12-24,76811.203125,77544.796875,76719.796875,77314.5,77314.5,512531000.0,1,2,0,0,1
2575,2012-12-25,77485.796875,77783.703125,77451.898438,77596.203125,77596.203125,389966000.0,4,2,0,0,1
2576,2012-12-26,77852.398438,78239.898438,77731.296875,77991.101563,77991.101563,628723000.0,5,2,0,0,1
2577,2012-12-27,78103.398438,78862.101563,78103.398438,78454.203125,78454.203125,516766000.0,3,2,0,0,1
2578,2012-12-28,79008.101563,79077.296875,78312.0,78579.101563,78579.101563,372591000.0,0,2,0,0,1
2579,2012-12-31,78542.0,78672.0,77676.101563,78208.398438,78208.398438,335079000.0,1,2,0,1,1
2580,2013-01-01,0.0,0.0,0.0,0.0,0.0,0.0,4,4,1,0,0
2581,2013-01-02,78857.296875,79689.398438,78680.796875,79642.101563,79642.101563,541498000.0,5,4,0,0,1
2582,2013-01-03,79777.203125,80165.703125,79392.5,80033.296875,80033.296875,689567000.0,3,4,0,0,1
2583,2013-01-04,79756.898438,79959.5,79293.703125,79564.0,79564.0,545989000.0,0,4,0,0,1
2584,2013-01-07,79800.703125,80443.703125,79674.101563,80224.398438,80224.398438,553649000.0,1,4,0,0,1
2585,2013-01-08,80394.898438,81077.898438,80022.703125,80161.703125,80161.703125,730478000.0,4,4,0,0,1
2586,2013-01-09,80417.203125,81150.5,79815.101563,81149.101563,81149.101563,741754000.0,5,4,0,0,1
2587,2013-01-10,81416.101563,81505.0,80477.0,80837.5,80837.5,848277000.0,3,4,0,0,1
2588,2013-01-11,81053.0,81351.898438,80738.898438,81033.5,81033.5,671192000.0,0,4,0,0,1
2589,2013-01-14,81417.203125,82219.5,81229.398438,81990.0,81990.0,783251000.0,1,4,0,0,1
2590,2013-01-15,81998.601563,82512.296875,81706.398438,82406.101563,82406.101563,591694000.0,4,4,0,0,1
2591,2013-01-16,82608.601563,84173.703125,82516.5,84082.203125,84082.203125,680895000.0,5,4,0,0,1
2592,2013-01-17,84405.296875,85395.203125,84294.703125,84860.296875,84860.296875,801081000.0,3,4,0,0,1
2593,2013-01-18,85182.101563,85596.703125,84209.898438,85004.898438,85004.898438,808590000.0,0,4,0,0,1
2594,2013-01-21,85297.5,85719.398438,84901.601563,85281.5,85281.5,604773000.0,1,4,0,0,1
2595,2013-01-22,85459.703125,86497.5,84532.5,85646.898438,85646.898438,973968000.0,4,4,0,0,1
2596,2013-01-23,85835.203125,86497.203125,85680.898438,86341.0,86341.0,776718000.0,5,4,0,0,1
2597,2013-01-24,86518.203125,86787.203125,85783.101563,86437.898438,86437.898438,836061000.0,3,4,0,0,1
2598,2013-01-25,86570.0,86614.601563,84666.601563,84755.101563,84755.101563,764354000.0,0,4,0,0,1
2599,2013-01-28,84902.703125,84905.5,80702.398438,81165.796875,81165.796875,851325000.0,1,4,0,0,1
2600,2013-01-29,81196.203125,82225.398438,80038.898438,82178.296875,82178.296875,756346000.0,4,4,0,0,1
2601,2013-01-30,82403.101563,82564.5,78917.703125,78982.898438,78982.898438,785902000.0,5,4,0,0,1
2602,2013-01-31,79139.898438,80364.398438,78647.796875,78783.5,78783.5,651290000.0,3,4,0,1,1
2603,2013-02-01,79050.0,80343.0,78989.203125,80221.703125,80221.703125,557903000.0,0,3,1,0,1
2604,2013-02-04,80413.296875,81209.703125,79983.398438,80722.703125,80722.703125,676001000.0,1,3,0,0,1
2605,2013-02-05,81011.101563,81219.601563,79938.0,80309.898438,80309.898438,529789000.0,4,3,0,0,1
2606,2013-02-06,80293.296875,80736.5,79821.5,80054.398438,80054.398438,536052000.0,5,3,0,0,1
2607,2013-02-07,80147.101563,80427.5,78079.296875,78149.296875,78149.296875,648162000.0,3,3,0,0,1
2608,2013-02-08,78324.203125,78813.601563,77211.203125,78684.0,78684.0,735307000.0,0,3,0,0,1
2609,2013-02-11,78831.898438,78831.898438,77255.796875,77255.796875,77255.796875,486514000.0,1,3,0,0,1
2610,2013-02-12,77516.601563,78886.703125,77296.601563,78078.796875,78078.796875,536858000.0,4,3,0,0,1
2611,2013-02-13,78549.5,79301.101563,77943.398438,77943.398438,77943.398438,556306000.0,5,3,0,0,1
2612,2013-02-14,77973.5,78110.101563,76630.5,77580.5,77580.5,541065000.0,3,3,0,0,1
2613,2013-02-15,77773.898438,78444.0,76697.601563,78081.398438,78081.398438,555975000.0,0,3,0,0,1
2614,2013-02-18,78419.101563,78528.5,77616.101563,77907.5,77907.5,448571000.0,1,3,0,0,1
2615,2013-02-19,78017.5,78523.101563,77256.601563,78274.898438,78274.898438,512387000.0,4,3,0,0,1
2616,2013-02-20,78533.398438,79074.5,78057.601563,78891.296875,78891.296875,560977000.0,5,3,0,0,1
2617,2013-02-21,78350.5,78774.898438,77154.398438,77269.203125,77269.203125,597238000.0,3,3,0,0,1
2618,2013-02-22,77607.0,77682.601563,75667.5,75898.703125,75898.703125,534161000.0,0,3,0,0,1
2619,2013-02-25,76073.5,76929.0,75634.398438,76670.296875,76670.296875,427765000.0,1,3,0,0,1
2620,2013-02-26,75924.5,77955.898438,75831.203125,77514.296875,77514.296875,496025000.0,4,3,0,0,1
2621,2013-02-27,77906.203125,78429.101563,77198.398438,78166.296875,78166.296875,600854000.0,5,3,0,0,1
2622,2013-02-28,78431.601563,79506.296875,78292.398438,79333.703125,79333.703125,583258000.0,3,3,0,1,1
2623,2013-03-01,79319.898438,79995.101563,78649.0,79867.5,79867.5,574430000.0,0,7,1,0,1
2624,2013-03-04,79859.296875,80770.601563,79823.296875,80612.203125,80612.203125,472356000.0,1,7,0,0,1
2625,2013-03-05,80873.0,81603.703125,80805.703125,81051.203125,81051.203125,476218000.0,4,7,0,0,1
2626,2013-03-06,81163.398438,82398.703125,81163.398438,82174.0,82174.0,586139000.0,5,7,0,0,1
2627,2013-03-07,82348.296875,82717.601563,81546.203125,81834.703125,81834.703125,598178000.0,3,7,0,0,1
2628,2013-03-08,82154.296875,83763.796875,81894.203125,83541.601563,83541.601563,576674000.0,0,7,0,0,1
2629,2013-03-11,83519.101563,83933.0,83119.703125,83119.703125,83119.703125,476530000.0,1,7,0,0,1
2630,2013-03-12,83340.296875,83785.796875,83045.0,83347.5,83347.5,386561000.0,4,7,0,0,1
2631,2013-03-13,83321.0,83552.296875,82612.0,82619.101563,82619.101563,398902000.0,5,7,0,0,1
2632,2013-03-14,82766.0,82953.0,81981.601563,81981.601563,81981.601563,353683000.0,3,7,0,0,1
2633,2013-03-15,82541.5,83587.0,82419.5,83115.5,83115.5,482123000.0,0,7,0,0,1
2634,2013-03-18,82298.0,83466.0,82298.0,83378.796875,83378.796875,386803000.0,1,7,0,0,1
2635,2013-03-19,83703.0,83929.601563,82153.796875,82286.296875,82286.296875,409861000.0,4,7,0,0,1
2636,2013-03-20,82488.601563,82961.0,82160.796875,82160.796875,82160.796875,323021000.0,5,7,0,0,1
2637,2013-03-21,82109.101563,83283.101563,82028.101563,82373.898438,82373.898438,447218000.0,3,7,0,0,1
2638,2013-03-22,82400.0,82600.203125,81847.703125,82452.0,82452.0,338518000.0,0,7,0,0,1
2639,2013-03-25,83032.601563,83196.898438,82372.203125,82765.601563,82765.601563,359834000.0,1,7,0,0,1
2640,2013-03-26,83047.0,84002.703125,82867.601563,83970.898438,83970.898438,462389000.0,4,7,0,0,1
2641,2013-03-27,84155.796875,84320.0,83450.398438,84195.203125,84195.203125,489887000.0,5,7,0,0,1
2642,2013-03-28,85057.601563,85477.796875,84314.703125,85254.0,85254.0,545300000.0,3,7,0,0,1
2643,2013-03-29,85398.0,85999.296875,85222.703125,85899.0,85899.0,471065000.0,0,7,0,0,1
2644,2013-04-01,85812.0,86370.898438,85683.101563,86112.296875,86112.296875,355646000.0,1,0,1,0,1
2645,2013-04-02,86091.703125,86289.101563,85358.101563,86026.703125,86026.703125,467987000.0,4,0,0,0,1
2646,2013-04-03,86191.0,86366.296875,84860.101563,84860.101563,84860.101563,484094000.0,5,0,0,0,1
2647,2013-04-04,84803.796875,84803.796875,83243.796875,83243.796875,83243.796875,511453000.0,3,0,0,0,1
2648,2013-04-05,83536.398438,83536.398438,82071.296875,82071.296875,82071.296875,519757000.0,0,0,0,0,1
2649,2013-04-08,82299.796875,83416.5,82033.203125,83346.5,83346.5,443698000.0,1,0,0,0,1
2650,2013-04-09,83598.296875,83781.203125,82514.0,82770.398438,82770.398438,468884000.0,4,0,0,0,1
2651,2013-04-10,82865.898438,83088.601563,82204.398438,82404.296875,82404.296875,430252000.0,5,0,0,0,1
2652,2013-04-11,83038.796875,84175.398438,83038.796875,84102.601563,84102.601563,511003000.0,3,0,0,0,1
2653,2013-04-12,84316.796875,84836.296875,83944.5,84581.101563,84581.101563,453572000.0,0,0,0,0,1
2654,2013-04-15,84310.601563,85536.5,84150.296875,85107.296875,85107.296875,507380000.0,1,0,0,0,1
2655,2013-04-16,85165.296875,85911.203125,84299.5,84705.601563,84705.601563,654770000.0,4,0,0,0,1
2656,2013-04-17,85007.101563,85287.796875,84118.5,84397.898438,84397.898438,458476000.0,5,0,0,0,1
2657,2013-04-18,84517.601563,84817.203125,82611.0,83038.296875,83038.296875,446458000.0,3,0,0,0,1
2658,2013-04-19,83468.5,83492.0,82323.0,83285.5,83285.5,403127000.0,0,0,0,0,1
2659,2013-04-22,83611.296875,84139.796875,83236.601563,84023.398438,84023.398438,283082000.0,1,0,0,0,1
2660,2013-04-23,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0
2661,2013-04-24,84748.703125,85026.796875,84535.703125,84780.398438,84780.398438,538510000.0,5,0,0,0,1
2662,2013-04-25,84962.398438,85573.203125,84566.703125,84943.5,84943.5,494970000.0,3,0,0,0,1
2663,2013-04-26,85041.703125,85362.296875,84506.898438,85112.296875,85112.296875,420071000.0,0,0,0,0,1
2664,2013-04-29,85325.5,85655.703125,84627.601563,85154.203125,85154.203125,455788000.0,1,0,0,0,1
